,index,Date,City,State,Country,Type,Seconds,Duration,Description,Date added,Lat,Lon
205,15720,1/17/2008 01:00,st. catharines (canada),on,ca,sphere,600,one hour,Spherical cloud-like object with conical trailing bottom and a some light or brightness about it.,1/21/2008,43.166667,-79.233333
206,15826,11/7/2012 19:45,newmarket (canada),on,ca,sphere,1800,30 minutes,Last night as I drove down my street in Newmarket&#44 Ontario&#44  I saw multiple bright orange/red lights across the sky in the distance.,11/19/2012,44.05,-79.45
207,15945,1/18/2002 05:45,hamilton (canada),on,ca,light,120,2 minutes,lights in a seemingly semi-circle pattern; an &#39X&#39 outline on the vessels underbelly with white lights and a red light,1/29/2002,43.25,-79.833333
208,15964,11/8/2003 18:10,ottawa (canada),on,ca,circle,10,10 secs,We were driving west down hwy 174 from Orleans just east of Ottawa at 1810hrs at about 15 to 20 degrees in the NW direction were notice,11/26/2003,45.416667,-75.7
209,15965,11/8/2003 18:30,gananoque (canada),on,ca,rectangle,360,5-6 mins,Orange oval eclipe night,11/26/2003,44.333333,-76.166667
210,15983,11/8/2003 20:00,london (canada),on,ca,rectangle,120,2 minutes,CLear veiw of very large craft on night of Moon eclipse,11/26/2003,42.983333,-81.25
211,15992,11/8/2003 20:04,london (canada),on,ca,rectangle,2,seconds,Rectangular shape&#44 white&#44 fluttered out of a cloud&#44 descended&#44 then sped off very quickly.,11/11/2003,42.983333,-81.25
212,16210,11/8/2012 06:30,barrie (canada),on,ca,light,40,40 seconds,((HOAX??))  White light dot like from the S at 6:30ish am thort it was a satterlight moving slow but suddenly turned west and shot off,11/19/2012,44.383333,-79.7
213,16322,11/9/1987 19:50,nepean (canada),on,ca,light,600,10 minutes,4 spheres approaching 2 people&#44 turning a rectangle of light over the vehicle&#44 and up at 80 degrees  in spiral -white&#44quiet&#44fast,6/21/2000,45.3466667,-75.77
214,16400,11/9/2004 20:15,delta (canada),on,ca,unknown,300,5 min,bright orange slow  moving orb  several hundred feet above treeline,12/3/2004,50.183333,-98.31666700000001
215,16469,1/19/2008 17:50,toronto (canada),on,ca,circle,2,2secs,01/19/2008&#44 17:50.  West Toronto&#44 Ontario. Circle Flying fast and vanishing.,2/14/2008,43.666667,-79.416667
216,16481,1/19/2008 20:30,toronto (canada),on,ca,oval,900,15 min,01/19/08 20.30 Toronto Ont Canada  black round sphere with triangle formation lights on bottom,2/14/2008,43.666667,-79.416667
217,16580,11/9/2012 21:00,burlington (canada),on,ca,fireball,60,1 minute,Fireball in sky.,11/19/2012,43.316667,-79.8
218,16638,1/19/2014 18:50,welland (canada),on,ca,other,30,30 seconds,An unexplained hman shaped being in my yard.,1/24/2014,42.983333,-79.25
219,16748,1/20/2007 20:00,wheatley (canada),on,ca,triangle,10,10 seconds,4 dim lights&#44 travelling in a straight line&#44 in a triangular formation&#44 quickly&#44 with no sound&#44 at a low elevation,2/1/2007,42.1,-82.45
220,16815,1/20/2012 13:00,london (canada),on,ca,cross,20,20 seconds,Aircraft over London&#44 On - no contrails seen,1/24/2012,42.983333,-81.25
221,17055,12/10/2013 09:14,oshawa (canada),on,ca,circle,300,5 minutes,Strange Bright Light Beside the Sun.,12/12/2013,43.9,-78.866667
222,17085,12/11/1998 23:00,milton (canada),on,ca,circle,4,3-4 sec,Bright glowing object,12/2/2000,46.3,-63.216667
223,17259,12/1/1992 02:00,ottawa (canada),on,ca,sphere,20,20 seconds,Myself and a friend saw a spherical (football shaped) object hovering approximately 100 feet up and approximately 500 feet away in a no,2/16/1999,45.416667,-75.7
224,17314,1/21/2001 00:40,toronto (canada),on,ca,fireball,600,10 min+-,slow moving orange fireball picked up on video,2/18/2001,43.666667,-79.416667
225,17315,1/21/2001 00:40,toronto (canada),on,ca,sphere,300,5min,Follow up to fireball/sphere- video tape viewed -no explanations worthy,2/18/2001,43.666667,-79.416667
226,17417,1/21/2004 12:00,toronto (canada),on,ca,other,10,10 seconds,I saw myself driving my car&#33,2/12/2004,43.666667,-79.416667
227,17434,12/1/2005 05:00,thunder bay (canada),on,ca,fireball,90,1.5 min,green energy ball that appeared close to lake superior in thunder bay canada,12/16/2005,48.4,-89.233333
228,17615,12/1/2013 18:00,ottawa (canada),on,ca,light,120,2 minutes,8 lights in the sky.,1/16/2014,45.416667,-75.7
229,17652,12/12/1990 22:00,toronto (canada),on,ca,disk,300,approx 3 - 5 minutes,I saw a metallic&#44 saucer shaped&#44  buzzing and very visible saucer at a short distance,8/11/2004,43.666667,-79.416667
230,17654,12/12/1992 00:00,fonthill (canada),on,ca,fireball,300,3-5 minutes,fireball seen ~ 3-5 foot &#39grey&#39 alien being seen.,1/10/2014,43.033333,-79.283333
231,17712,12/12/2005 23:00,harrow (canada),on,ca,light,2700,45 mins,One night i was at my friends house on the trampoline. There was me and three other people there. We noticed a rather large light in th,2/14/2006,42.033333,-82.916667
232,17744,12/12/2007 22:09,brampton (canada),on,ca,light,15,13-15 sec,lying in bed I heard a stange noise then saw a round white light in the sky hovering.,3/4/2008,43.683333,-79.766667
233,17908,12/13/2005 17:15,lindsay (canada),on,ca,light,20,20 seconds,A bright blue slow moving object at a low altitude&#44 suddenly turns and faded to the north.,12/16/2005,44.35,-78.733333
234,17910,12/13/2005 17:30,renfrew (canada),on,ca,fireball,3,2 -3 seconds,fireball or meteor shot quietly across a clear night sky at five thirty pm.&#44Dec.13&#442005  ((NUFORC Note:  Possible meteor??  PD)),12/16/2005,45.466667,-76.68333299999999
235,18096,12/14/2004 17:00,chatham (canada),on,ca,sphere,600,10 minutes,Tuesday&#44 December 14&#44 2004  While driving to Chatham from Ridgetown on the 401 at apx. 4:50 pm I noticed a jet above the clouds on the,1/11/2005,42.4,-82.18333299999999
236,18177,12/14/2012 06:00,st. thomas (canada),on,ca,circle,3,3 seconds,Ball of green blue swirling colours falling vertically first then shot horizontally then went out or just disappeared,12/21/2012,42.783333,-81.18333299999999
237,18223,12/15/1984 22:00,toronto (canada),on,ca,sphere,20,20 seconds,yellowish sphere appears/disappears,12/2/2000,43.666667,-79.416667
238,18288,12/15/2000 15:00,st. thomas (canada),on,ca,cylinder,180,3o mins.,Two barrel shaped objects that were rotating and giving off reflective flashes about every 2 to 3 seconds and drifting against the wind,2/18/2001,42.783333,-81.18333299999999
239,18483,12/16/1999 22:00,orangeville (canada),on,ca,oval,7200,lasted 2 hours,about 3 crafts took formation and hovered about 200 meters above ground. The odd glowing object would zip through the sky near the 3 cr,12/2/2000,43.916667,-80.083333
